"X","trialNum","rt","subject","condition","InducerL","InducerR","ConcurrentL","ConcurrentR","choice"
51,52,5706,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Pulse-H","Noise-Pulse-L","Shape-BK2-H","Shape-BK2-L",0
52,53,4885,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-L","Shape-BK4-H","Amp-Piano-L","Amp-Piano-H",0
53,54,6007,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Tone-L","Noise-Tone-H","Affect-EB-H","Affect-EB-L",1
54,55,6885,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP2-L","Speed-SP2-H","Affect-EB-L","Affect-EB-H",0
55,56,4682,"5P5Px641Uv","Noise-Shape-Speed-4","Affect-EB-L","Affect-EB-H","Shape-BK2-L","Shape-BK2-H",0
56,57,2368,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP3-L","Speed-SP3-H","Shape-BK2-L","Shape-BK2-H",0
57,58,4466,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP1-L","Speed-SP1-H","Noise-Hum-H","Noise-Hum-L",1
58,59,2837,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK2-L","Shape-BK2-H","Speed-SP1-H","Speed-SP1-L",1
59,60,3715,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-H","Shape-BK4-L","Brightness-Diamonds-L","Brightness-Diamonds-H",0
60,61,5400,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Pulse-H","Noise-Pulse-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
61,62,6210,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Tone-L","Noise-Tone-H","Amp-Piano-L","Amp-Piano-H",0
62,63,5549,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP1-H","Speed-SP1-L","Shape-BK3-L","Shape-BK3-H",1
63,64,6983,"5P5Px641Uv","Noise-Shape-Speed-4","Size-Squares-L","Size-Squares-H","Noise-Piano-H","Noise-Piano-L",1
64,65,22457,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-L","Shape-BK4-H","Size-Squares-L","Size-Squares-H",0
65,66,3413,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-H","Shape-BK4-L","Speed-SP1-H","Speed-SP1-L",0
66,67,2610,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK2-L","Shape-BK2-H","Speed-SP4-L","Speed-SP4-H",0
67,68,6418,"5P5Px641Uv","Noise-Shape-Speed-4","Pitch-Piano-L","Pitch-Piano-H","Shape-BK2-H","Shape-BK2-L",1
68,69,3733,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK1-L","Shape-BK1-H","Size-Squares-L","Size-Squares-H",0
69,70,4447,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-L","Shape-BK4-H","Affect-EB-H","Affect-EB-L",1
70,71,5226,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-H","Shape-BK4-L","Noise-Tone-H","Noise-Tone-L",0
71,72,4962,"5P5Px641Uv","Noise-Shape-Speed-4","Pitch-Piano-L","Pitch-Piano-H","Shape-BK3-L","Shape-BK3-H",0
72,73,9089,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Tone-H","Noise-Tone-L","Pitch-Piano-H","Pitch-Piano-L",0
73,74,150719,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-L","Shape-BK4-H","Color-RY-H","Color-RY-L",1
74,75,5332,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP3-L","Speed-SP3-H","Amp-Piano-H","Amp-Piano-L",1
75,76,5784,"5P5Px641Uv","Noise-Shape-Speed-4","Affect-EB-H","Affect-EB-L","Shape-BK3-H","Shape-BK3-L",0
76,77,3028,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP2-L","Speed-SP2-H","Shape-BK2-L","Shape-BK2-H",0
77,78,5178,"5P5Px641Uv","Noise-Shape-Speed-4","Size-Squares-L","Size-Squares-H","Speed-SP4-H","Speed-SP4-L",1
78,79,5371,"5P5Px641Uv","Noise-Shape-Speed-4","Affect-EB-L","Affect-EB-H","Noise-Piano-H","Noise-Piano-L",1
79,80,12696,"5P5Px641Uv","Noise-Shape-Speed-4","Amp-Piano-H","Amp-Piano-L","Noise-Piano-H","Noise-Piano-L",0
80,81,4053,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP3-H","Speed-SP3-L","Color-RY-L","Color-RY-H",1
81,82,3821,"5P5Px641Uv","Noise-Shape-Speed-4","Size-Squares-L","Size-Squares-H","Shape-BK3-H","Shape-BK3-L",1
82,83,3148,"5P5Px641Uv","Noise-Shape-Speed-4","Color-RY-L","Color-RY-H","Speed-SP1-L","Speed-SP1-H",0
83,84,8355,"5P5Px641Uv","Noise-Shape-Speed-4","Pitch-Piano-L","Pitch-Piano-H","Noise-Hum-H","Noise-Hum-L",1
84,85,4452,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Tone-L","Noise-Tone-H","Speed-SP4-H","Speed-SP4-L",1
85,86,5048,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP2-H","Speed-SP2-L","Pitch-Piano-L","Pitch-Piano-H",1
86,87,2856,"5P5Px641Uv","Noise-Shape-Speed-4","Speed-SP3-H","Speed-SP3-L","Size-Squares-H","Size-Squares-L",0
87,88,4785,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK1-L","Shape-BK1-H","Amp-Piano-L","Amp-Piano-H",0
88,89,3381,"5P5Px641Uv","Noise-Shape-Speed-4","Color-RY-H","Color-RY-L","Shape-BK3-H","Shape-BK3-L",0
89,90,7516,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Tone-H","Noise-Tone-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
90,91,5966,"5P5Px641Uv","Noise-Shape-Speed-4","Brightness-Diamonds-H","Brightness-Diamonds-L","Noise-Piano-L","Noise-Piano-H",1
91,92,4119,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK4-H","Shape-BK4-L","Pitch-Piano-H","Pitch-Piano-L",0
92,93,6882,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Pulse-H","Noise-Pulse-L","Speed-SP1-L","Speed-SP1-H",1
93,94,3937,"5P5Px641Uv","Noise-Shape-Speed-4","Affect-EB-H","Affect-EB-L","Noise-Hum-L","Noise-Hum-H",1
94,95,4142,"5P5Px641Uv","Noise-Shape-Speed-4","Noise-Pulse-L","Noise-Pulse-H","Color-RY-L","Color-RY-H",0
95,96,4346,"5P5Px641Uv","Noise-Shape-Speed-4","Shape-BK1-H","Shape-BK1-L","Noise-Tone-H","Noise-Tone-L",0
0,1,9152,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-L","Shape-BK1-H","Brightness-Squares-H","Brightness-Squares-L",0
1,2,6547,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-H","Speed-SP2-L","Brightness-Squares-L","Brightness-Squares-H",1
2,3,8713,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-L","Size-Circles-H","Color-RY-H","Color-RY-L",0
3,4,7412,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Brightness-Circles-H","Brightness-Circles-L",0
4,5,11789,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-H","Size-Circles-L","Noise-Tone-L","Noise-Tone-H",1
5,6,8967,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-H","Brightness-Triangles-L","Size-Circles-H","Size-Circles-L",0
6,7,6689,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-H","Brightness-Diamonds-L","Noise-Pulse-L","Noise-Pulse-H",0
7,8,17102,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Color-RB-L","Color-RB-H",1
8,9,8248,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-L","Noise-Piano-H","Affect-HS-L","Affect-HS-H",1
9,10,5821,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Shape-BK1-L","Shape-BK1-H",1
10,11,6674,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-L","Affect-HS-H","Noise-Tone-L","Noise-Tone-H",1
11,12,5911,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-H","Brightness-Diamonds-L","Noise-Hum-H","Noise-Hum-L",1
12,13,6970,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RG-H","Color-RG-L",0
13,14,6212,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-H","Affect-HS-L","Color-RY-L","Color-RY-H",0
14,15,18287,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Amp-Piano-H","Amp-Piano-L",0
15,16,8383,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-H","Affect-HS-L","Noise-Pulse-H","Noise-Pulse-L",1
16,17,4926,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-H","Affect-HS-L","Brightness-Squares-H","Brightness-Squares-L",0
17,18,6749,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-L","Color-YB-H","Amp-Piano-H","Amp-Piano-L",1
18,19,5031,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Shape-BK1-L","Shape-BK1-H",1
19,20,6738,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Brightness-Squares-H","Brightness-Squares-L",0
20,21,8603,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-H","Size-Circles-L","Color-RB-L","Color-RB-H",0
21,22,7417,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-L","Amp-Piano-H","Color-RB-H","Color-RB-L",1
22,23,13570,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-H","Noise-Piano-L","Pitch-Tone-H","Pitch-Tone-L",0
23,24,11588,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-H","Noise-Piano-L","Speed-SP2-L","Speed-SP2-H",1
24,25,5927,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-H","Pitch-Tone-L","Brightness-Circles-H","Brightness-Circles-L",0
25,26,35078,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-L","Noise-Piano-H","Amp-Piano-L","Amp-Piano-H",1
26,27,11064,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-L","Pitch-Tone-H","Color-RY-H","Color-RY-L",0
27,28,11505,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-H","Speed-SP2-L","Noise-Pulse-L","Noise-Pulse-H",0
28,29,4916,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Shape-BK1-L","Shape-BK1-H",0
29,30,4618,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RY-L","Color-RY-H",1
30,31,11620,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Pitch-Tone-L","Pitch-Tone-H",0
31,32,8304,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-H","Speed-SP2-L","Noise-Tone-H","Noise-Tone-L",0
32,33,6070,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-H","Color-YB-L","Noise-Hum-L","Noise-Hum-H",0
33,34,9216,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Noise-Tone-L","Noise-Tone-H",1
34,35,8195,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-H","Speed-SP2-L","Brightness-Circles-H","Brightness-Circles-L",0
35,36,6432,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Speed-SP2-L","Speed-SP2-H",0
36,37,5620,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-L","Shape-BK1-H","Noise-Tone-H","Noise-Tone-L",1
37,38,7143,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Amp-Piano-L","Amp-Piano-H",1
38,39,13617,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-H","Pitch-Tone-L","Noise-Tone-H","Noise-Tone-L",0
39,40,6751,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-L","Affect-HS-H","Color-RB-H","Color-RB-L",1
40,41,7690,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Brightness-Squares-L","Brightness-Squares-H",0
41,42,11149,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-L","Shape-BK1-H","Brightness-Circles-L","Brightness-Circles-H",1
42,43,4947,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Affect-HS-L","Affect-HS-H",0
43,44,5879,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-L","Speed-SP2-H","Color-RB-L","Color-RB-H",0
44,45,6256,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-H","Noise-Piano-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
45,46,10195,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-H","Amp-Piano-L","Noise-Tone-L","Noise-Tone-H",0
46,47,4790,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-H","Color-YB-L","Speed-SP2-H","Speed-SP2-L",0
47,48,7771,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Noise-Pulse-H","Noise-Pulse-L",1
48,49,4593,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-L","Brightness-Triangles-H","Affect-HS-L","Affect-HS-H",0
49,50,6309,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-H","Size-Circles-L","Noise-Pulse-H","Noise-Pulse-L",0
50,51,5460,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-H","Shape-BK1-L","Color-RY-L","Color-RY-H",1
51,52,3766,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-L","Color-YB-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
52,53,7305,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-H","Amp-Piano-L","Brightness-Squares-H","Brightness-Squares-L",0
53,54,10120,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-L","Amp-Piano-H","Noise-Pulse-H","Noise-Pulse-L",1
54,55,6849,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Size-Circles-H","Size-Circles-L",1
55,56,6771,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Color-RY-H","Color-RY-L",1
56,57,4805,"8G0bMGKrqI","Noise-Brightness-Color-1","Affect-HS-L","Affect-HS-H","Brightness-Circles-L","Brightness-Circles-H",0
57,58,4329,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-L","Size-Circles-H","Brightness-Circles-H","Brightness-Circles-L",1
58,59,8642,"8G0bMGKrqI","Noise-Brightness-Color-1","Size-Circles-L","Size-Circles-H","Brightness-Squares-L","Brightness-Squares-H",0
59,60,3012,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-L","Color-YB-H","Shape-BK1-L","Shape-BK1-H",1
60,61,4446,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RB-H","Color-RB-L",0
61,62,5038,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-H","Brightness-Diamonds-L","Pitch-Tone-L","Pitch-Tone-H",1
62,63,5025,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-L","Brightness-Triangles-H","Amp-Piano-L","Amp-Piano-H",0
63,64,5062,"8G0bMGKrqI","Noise-Brightness-Color-1","Speed-SP2-H","Speed-SP2-L","Color-RY-H","Color-RY-L",1
64,65,6439,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Size-Circles-H","Size-Circles-L",1
65,66,5053,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-H","Color-YB-L","Pitch-Tone-H","Pitch-Tone-L",0
66,67,4334,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Noise-Tone-H","Noise-Tone-L",0
67,68,8546,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-L","Noise-Piano-H","Size-Circles-H","Size-Circles-L",1
68,69,3942,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-L","Color-YB-H","Affect-HS-H","Affect-HS-L",1
69,70,4259,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Brightness-Diamonds-L","Brightness-Diamonds-H",1
70,71,4478,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-L","Amp-Piano-H","Brightness-Circles-L","Brightness-Circles-H",0
71,72,5405,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Affect-HS-H","Affect-HS-L",0
72,73,4349,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-H","Pitch-Tone-L","Brightness-Squares-L","Brightness-Squares-H",1
73,74,11236,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Speed-SP2-H","Speed-SP2-L",0
74,75,4272,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-H","Brightness-Triangles-L","Pitch-Tone-H","Pitch-Tone-L",0
75,76,4791,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Brightness-Diamonds-H","Brightness-Diamonds-L",1
76,77,4273,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-YB-H","Color-YB-L","Size-Circles-L","Size-Circles-H",1
77,78,4406,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Noise-Hum-H","Noise-Hum-L",0
78,79,3477,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-L","Color-RG-H","Affect-HS-H","Affect-HS-L",0
79,80,2952,"8G0bMGKrqI","Noise-Brightness-Color-1","Color-RG-H","Color-RG-L","Brightness-Circles-L","Brightness-Circles-H",0
80,81,7247,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-L","Pitch-Tone-H","Noise-Pulse-L","Noise-Pulse-H",1
81,82,4251,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-H","Brightness-Triangles-L","Noise-Hum-L","Noise-Hum-H",0
82,83,3868,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-H","Brightness-Triangles-L","Speed-SP2-H","Speed-SP2-L",0
83,84,9052,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-H","Noise-Hum-L","Pitch-Tone-L","Pitch-Tone-H",0
84,85,6157,"8G0bMGKrqI","Noise-Brightness-Color-1","Pitch-Tone-L","Pitch-Tone-H","Color-RB-L","Color-RB-H",1
85,86,5446,"8G0bMGKrqI","Noise-Brightness-Color-1","Amp-Piano-H","Amp-Piano-L","Color-RY-L","Color-RY-H",0
86,87,5025,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-L","Noise-Piano-H","Color-RG-L","Color-RG-H",0
87,88,3630,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-L","Brightness-Triangles-H","Shape-BK1-H","Shape-BK1-L",0
88,89,5907,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Piano-H","Noise-Piano-L","Shape-BK1-H","Shape-BK1-L",0
89,90,4930,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-H","Brightness-Diamonds-L","Size-Circles-L","Size-Circles-H",1
90,91,3709,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-H","Shape-BK1-L","Color-RB-H","Color-RB-L",0
91,92,4777,"8G0bMGKrqI","Noise-Brightness-Color-1","Noise-Hum-L","Noise-Hum-H","Color-RG-L","Color-RG-H",0
92,93,6570,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-L","Brightness-Diamonds-H","Amp-Piano-H","Amp-Piano-L",1
93,94,4689,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Diamonds-H","Brightness-Diamonds-L","Speed-SP2-H","Speed-SP2-L",0
94,95,8833,"8G0bMGKrqI","Noise-Brightness-Color-1","Brightness-Triangles-L","Brightness-Triangles-H","Color-RG-L","Color-RG-H",1
95,96,6204,"8G0bMGKrqI","Noise-Brightness-Color-1","Shape-BK1-L","Shape-BK1-H","Noise-Pulse-L","Noise-Pulse-H",0
0,1,10799,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Piano-L","Noise-Piano-H","Size-Triangles-H","Size-Triangles-L",0
1,2,6374,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Tone-H","Noise-Tone-L","Shape-BK3-H","Shape-BK3-L",0
2,3,7106,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RB-L","Color-RB-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0
3,4,3494,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Circles-L","Brightness-Circles-H","Color-RY-L","Color-RY-H",1
4,5,3471,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Diamonds-L","Brightness-Diamonds-H","Color-RY-H","Color-RY-L",0
5,6,6822,"8yAeOPk8tR","Noise-Brightness-Color-9","Speed-SP1-L","Speed-SP1-H","Color-RY-L","Color-RY-H",0
6,7,10068,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Piano-H","Noise-Piano-L","Pitch-Tone-L","Pitch-Tone-H",0
7,8,5016,"8yAeOPk8tR","Noise-Brightness-Color-9","Size-Triangles-L","Size-Triangles-H","Color-RY-L","Color-RY-H",1
8,9,4188,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RY-L","Color-RY-H","Brightness-Squares-L","Brightness-Squares-H",0
9,10,12074,"8yAeOPk8tR","Noise-Brightness-Color-9","Shape-BK3-L","Shape-BK3-H","Noise-Pulse-H","Noise-Pulse-L",0
10,11,6018,"8yAeOPk8tR","Noise-Brightness-Color-9","Shape-BK3-H","Shape-BK3-L","Color-YB-L","Color-YB-H",1
11,12,5152,"8yAeOPk8tR","Noise-Brightness-Color-9","Size-Triangles-L","Size-Triangles-H","Brightness-Squares-H","Brightness-Squares-L",1
12,13,7796,"8yAeOPk8tR","Noise-Brightness-Color-9","Pitch-Tone-H","Pitch-Tone-L","Noise-Hum-L","Noise-Hum-H",1
13,14,4200,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Circles-L","Brightness-Circles-H","Affect-PD-L","Affect-PD-H",0
14,15,6549,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Tone-H","Noise-Tone-L","Brightness-Diamonds-H","Brightness-Diamonds-L",0
15,16,4596,"8yAeOPk8tR","Noise-Brightness-Color-9","Speed-SP1-L","Speed-SP1-H","Brightness-Squares-H","Brightness-Squares-L",1
16,17,5349,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Triangles-H","Brightness-Triangles-L","Noise-Hum-H","Noise-Hum-L",1
17,18,6670,"8yAeOPk8tR","Noise-Brightness-Color-9","Affect-PD-L","Affect-PD-H","Noise-Pulse-L","Noise-Pulse-H",1
18,19,5386,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Circles-H","Brightness-Circles-L","Noise-Hum-L","Noise-Hum-H",0
19,20,4250,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-L","Color-RG-H","Brightness-Diamonds-H","Brightness-Diamonds-L",0
20,21,4484,"8yAeOPk8tR","Noise-Brightness-Color-9","Speed-SP1-H","Speed-SP1-L","Brightness-Diamonds-L","Brightness-Diamonds-H",1
21,22,8624,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Piano-H","Noise-Piano-L","Speed-SP1-L","Speed-SP1-H",1
22,23,5127,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-H","Color-RG-L","Pitch-Tone-H","Pitch-Tone-L",1
23,24,5695,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Hum-H","Noise-Hum-L","Brightness-Squares-H","Brightness-Squares-L",0
24,25,4833,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-L","Color-RG-H","Shape-BK3-L","Shape-BK3-H",1
25,26,3472,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Circles-H","Brightness-Circles-L","Speed-SP1-H","Speed-SP1-L",0
26,27,2854,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Triangles-H","Brightness-Triangles-L","Size-Triangles-H","Size-Triangles-L",1
27,28,6376,"8yAeOPk8tR","Noise-Brightness-Color-9","Pitch-Tone-H","Pitch-Tone-L","Color-RY-L","Color-RY-H",0
28,29,7795,"8yAeOPk8tR","Noise-Brightness-Color-9","Amp-Hum-H","Amp-Hum-L","Color-YB-L","Color-YB-H",1
29,30,7524,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Tone-H","Noise-Tone-L","Pitch-Tone-H","Pitch-Tone-L",0
30,31,6277,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Triangles-L","Brightness-Triangles-H","Affect-PD-L","Affect-PD-H",1
31,32,4930,"8yAeOPk8tR","Noise-Brightness-Color-9","Pitch-Tone-L","Pitch-Tone-H","Brightness-Diamonds-L","Brightness-Diamonds-H",0
32,33,6869,"8yAeOPk8tR","Noise-Brightness-Color-9","Affect-PD-L","Affect-PD-H","Brightness-Squares-L","Brightness-Squares-H",1
33,34,8773,"8yAeOPk8tR","Noise-Brightness-Color-9","Amp-Hum-L","Amp-Hum-H","Brightness-Diamonds-H","Brightness-Diamonds-L",1
34,35,8131,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-H","Color-RG-L","Size-Triangles-H","Size-Triangles-L",1
35,36,5830,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Tone-L","Noise-Tone-H","Color-RY-H","Color-RY-L",0
36,37,6178,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Diamonds-L","Brightness-Diamonds-H","Noise-Pulse-H","Noise-Pulse-L",0
37,38,4508,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Diamonds-H","Brightness-Diamonds-L","Noise-Hum-L","Noise-Hum-H",1
38,39,4965,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-L","Color-RG-H","Amp-Hum-L","Amp-Hum-H",1
39,40,5398,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Circles-L","Brightness-Circles-H","Amp-Hum-L","Amp-Hum-H",1
40,41,7080,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Piano-L","Noise-Piano-H","Affect-PD-H","Affect-PD-L",0
41,42,5980,"8yAeOPk8tR","Noise-Brightness-Color-9","Noise-Hum-L","Noise-Hum-H","Color-RY-L","Color-RY-H",1
42,43,5448,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RB-H","Color-RB-L","Pitch-Tone-H","Pitch-Tone-L",1
43,44,4818,"8yAeOPk8tR","Noise-Brightness-Color-9","Brightness-Triangles-H","Brightness-Triangles-L","Speed-SP1-H","Speed-SP1-L",0
44,45,5522,"8yAeOPk8tR","Noise-Brightness-Color-9","Color-RG-L","Color-RG-H","Affect-PD-L","Affect-PD-H",0
